path,language,bytes,lines,sha1,primary_module,modules,module_score,overlaps,guessed_role,guess_confidence,guess_reason,notes
cesarops-inference/src/integrate/find_swot_dates.rs,rust,3515,128,6070ce5844dd20704ffc019098bf01bb5509c040,altimetry_displacement,altimetry_displacement,1,0,data_ingest_etl,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/db_master_key.rs,rust,2480,78,a0dbff4b8a66ba07d960be802128e0bdf6246790,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/repeatability_check.rs,rust,5595,152,320645ea0e81ed66e71484ea5dffbe4b2a95231f,thermal_sync,thermal_sync,1,0,evaluation_testing,low,"role_score=3, next_best=2",
cesarops-inference/src/integrate/global_controls.rs,rust,3994,142,3c2e046cd60246a24a2513d59a2c246b5f27b767,thermal_sync,thermal_sync,1,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/three_tile_offset.rs,rust,2945,102,cea5427d6307cadb2be2c2bbfa1233c41d5259d1,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync",4,1,mcp_tooling,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/run_zero_baseline.rs,rust,1780,68,22d3cc4ba3f2e7a9435b98ac32fddb3aceba01ad,geometry_context,geometry_context,1,0,evaluation_testing,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/database_connector.rs,rust,3874,138,2baeae3e0baa10f9cd653b42d852f0a0c1d0adf4,thermal_sync,"thermal_sync,sar_ripple_glint,altimetry_displacement",5,2,orchestration_dispatch,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/init_database.rs,rust,2754,105,65c8106e2a9c9c35937289538cbd6da05e52ef57,thermal_sync,"thermal_sync,sar_ripple_glint",3,1,drift_analysis,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/audit_wrecks_db.rs,rust,3197,114,edc7daa1e34cb69c74190b73805443767f1b26ea,unclassified,,0,0,evaluation_testing,low,"role_score=3, next_best=1",
cesarops-inference/src/integrate/fetcher.rs,rust,3253,137,cf78b308a43935ef6d27cda7a4bddd7531687a37,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync",3,1,docs_config,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/bridge_calibrate.rs,rust,1840,72,176a0ec300003d05044d99266a1d23239f108355,unclassified,,0,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/extract_oil_spills_kmz.rs,rust,2297,91,114b33b5bcbc4b326d0224b80d52efb35be5b36b,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync",3,1,data_ingest_etl,low,"role_score=3, next_best=1",
cesarops-inference/src/integrate/gpu_health.rs,rust,1319,50,3c64527d9df764c457f684a56e620dfb6b46de4c,unclassified,,0,0,evaluation_testing,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/gpu_stress_test.rs,rust,1643,63,5c37241a6d0786e89352e5c5feabc8f7ed4bf35b,thermal_sync,thermal_sync,1,0,evaluation_testing,low,"role_score=3, next_best=1",
cesarops-inference/src/integrate/sync_xenon.rs,rust,1394,59,7d4704f858d06dfd7b98e0421798c47acaf1ef09,sar_ripple_glint,sar_ripple_glint,1,0,mcp_tooling,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/xenon_sync.rs,rust,1500,57,7d54c628971c97856ba4d11ab2a7154feb2efc3e,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/tpu_server.rs,rust,1464,62,5859b32e2a237ca55c0a9a04bd8cb69ba0b9f333,unclassified,,0,0,llm_inference_serving,low,"role_score=3, next_best=2",
cesarops-inference/src/integrate/geotiff_inventory.rs,rust,2299,82,dd8cdda951b9e6add26daf162d8f09cbd96ef3e1,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync",3,1,data_ingest_etl,low,"role_score=3, next_best=1",
cesarops-inference/src/integrate/file_inventory.rs,rust,1661,68,3bf058ec5c2da0e3ce5f1a31804bca3dfd5b5d13,sar_ripple_glint,"sar_ripple_glint,altimetry_displacement",2,1,evaluation_testing,low,"role_score=3, next_best=2",
cesarops-inference/src/integrate/hls_b02_download.rs,rust,1293,48,732bb2a14002512a7f424add8eec8e7fe913fffa,unclassified,,0,0,data_ingest_etl,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/batch_download_manager.rs,rust,1988,73,0a216e743a77551eaad3acf8a1f5c2530eced98c,unclassified,,0,0,orchestration_dispatch,low,"role_score=3, next_best=2",
cesarops-inference/src/integrate/cuda_test_kmz.rs,rust,1427,49,5f491c1bbbe105214a013bc70e8fe00f55d200b4,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",3,2,evaluation_testing,low,"role_score=3, next_best=1",
cesarops-inference/src/integrate/db_ingestor.rs,rust,2835,98,930c168447acf554b113254068f0920e94da09e9,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",4,2,data_ingest_etl,low,"role_score=3, next_best=1",
cesarops-inference/src/integrate/erie_multiyear_downloader.rs,rust,1584,62,6d814b6800fd1e4fa98018353f98820b10bd2ee0,unclassified,,0,0,data_ingest_etl,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/gpu_detection.rs,rust,947,33,888dec2d78be4b2bf156daa65d348b42ae3273c7,unclassified,,0,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/gpu_test.rs,rust,1172,43,087b463a8aad792bae4eabc097015aa68000b1d1,thermal_sync,"thermal_sync,geometry_context,sar_ripple_glint",4,2,evaluation_testing,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/m2200_gpu_test.rs,rust,917,36,0c1b394d1724875903734f503d8c1bcbc066afce,thermal_sync,thermal_sync,2,0,evaluation_testing,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/test_repeatability.rs,rust,1512,54,d389b017a76b7e0d98f68e209376e56db05f5414,unclassified,,0,0,evaluation_testing,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/pipeline_test.rs,rust,945,36,e0093514ed16f573e94a8f4c2deab5d067f08ddd,geometry_context,geometry_context,1,0,evaluation_testing,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/thermal_validation.rs,rust,1443,47,9d6ab10e2208d25b7ba4d94b14149723545ba7cc,thermal_sync,thermal_sync,2,0,evaluation_testing,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/small_batch_test.rs,rust,1491,57,dbe3cad3d04f0eac557920f6b3b83e78e03c96b1,thermal_sync,thermal_sync,1,0,orchestration_dispatch,low,"role_score=2, next_best=2",
cesarops-inference/src/integrate/pull_altimetry_anonymous.rs,rust,1545,56,2168f723eb297ad1d3ebe7779c12d291441af40c,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,altimetry_displacement",3,2,llm_inference_serving,low,"role_score=1, next_best=0",
cesarops-inference/src/integrate/process_tiles.rs,rust,1910,67,fae6ab2a15859d182d6501633eab8327406c2f82,thermal_sync,thermal_sync,1,0,llm_inference_serving,low,"role_score=1, next_best=0",
cesarops-inference/src/integrate/full_scan.rs,rust,1561,69,5b39439ae7a94c5d2869cb8b0420ba0155adfe73,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync",2,1,llm_inference_serving,low,"role_score=1, next_best=0",
cesarops-inference/src/integrate/monster_analysis.rs,rust,1153,42,93c6590edc62fa95c6934ee625aba564da6cbc44,unclassified,,0,0,drift_analysis,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/iowa_202_analysis.rs,rust,1101,44,cfd53ee1f2ce3bc173ede6ccf4eb247d18668790,unclassified,,0,0,drift_analysis,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/smart_daily_scan.rs,rust,1060,43,132c80885ff5f7a741287d8d6265e81ae154fdba,unclassified,,0,0,llm_inference_serving,low,"role_score=1, next_best=0",
cesarops-inference/src/integrate/straits_fox_pipeline.rs,rust,907,33,e90f03a2c1a0fed0c09352b3c3a52bf8d9050370,thermal_sync,"thermal_sync,geometry_context",3,1,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/zion_trench_squeeze.rs,rust,2345,70,86f3bd24fd300ec396ef2d5fb61e9ba215f2a34b,sar_ripple_glint,"sar_ripple_glint,thermal_sync",2,1,llm_inference_serving,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/download_straits_2024.rs,rust,2600,83,060baa6251848ada321fc51fdcf5fe646cee2f99,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync",5,1,data_ingest_etl,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/mb2_crosscheck.rs,rust,2745,97,455e61eb703047772134b73f42a5602f15c33b95,thermal_sync,thermal_sync,1,0,evaluation_testing,low,"role_score=3, next_best=1",
cesarops-inference/src/integrate/match_wrecks.rs,rust,2885,105,0979abf8fb634753880bbf48dfbd362078443f9c,thermal_sync,thermal_sync,1,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/cleanup_and_organize.rs,rust,1676,63,6215406224e10e68aa8edfa27a0cb841e2ab5bf4,sar_ripple_glint,sar_ripple_glint,1,0,evaluation_testing,low,"role_score=2, next_best=2",
cesarops-inference/src/integrate/inspect_geometry_metadata.rs,rust,1678,53,052cdc469a28edc3106a31e1d9d41e89baa7cceb,geometry_context,geometry_context,1,0,docs_config,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/wreck_pixel_probe.rs,rust,1309,49,74e5d87061438e8dc9055552f347ebd6804b7f5a,spectral_plume_clarity,spectral_plume_clarity,2,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/generate_report.rs,rust,2315,72,45958217835b18f9a52acd9c90d5484a2aa326a2,geometry_context,geometry_context,1,0,llm_inference_serving,low,"role_score=3, next_best=1",
cesarops-inference/src/integrate/crossref_scans.rs,rust,3231,104,7cd382bcc85f9db6ed8d15a18c01d614561e0ae7,geometry_context,"geometry_context,thermal_sync",2,1,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/fix_and_add_wrecks.rs,rust,10825,267,dd06cceaf8e7b76ebf104b11701c253578288712,thermal_sync,thermal_sync,1,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/fetch_geometry_metadata.rs,rust,5334,170,96c85ec487aebe81889f481b227c28aee593c9a0,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,thermal_sync",4,2,data_ingest_etl,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/tile_geometry.rs,rust,8633,243,75053d3ffce76d0e230dee2cc726689603b4c11a,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,geometry_context,sar_ripple_glint",6,3,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/tile_selector.rs,rust,11828,337,b3973e59827fd8d6dab6ea449a4433d4affa59ec,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",3,2,evaluation_testing,low,"role_score=2, next_best=1",
cesarops-inference/src/integrate/deep_wreck_validation.rs,rust,5888,166,1c59a1cda6bd40c9d34f9567914e84f96f6e5b46,thermal_sync,"thermal_sync,spectral_plume_clarity",3,1,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/llm_context_injector.rs,rust,7590,221,24029dec1df94c25ea94dbb209d4fbf1c45e405b,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,thermal_sync,sar_ripple_glint",8,3,llm_inference_serving,medium,"role_score=4, next_best=3",
cesarops-inference/src/integrate/deploy_and_scan.rs,rust,4106,142,8ff8600935242098e55c5ce46c4e870315968ec0,sar_ripple_glint,"sar_ripple_glint,thermal_sync,altimetry_displacement",3,2,evaluation_testing,low,"role_score=3, next_best=2",
cesarops-inference/src/integrate/remote_dispatch.rs,rust,5257,148,fc019982f097544cd9149a5161b4c4a3c1b36227,geometry_context,"geometry_context,sar_ripple_glint",2,1,orchestration_dispatch,medium,"role_score=4, next_best=2",
cesarops-inference/src/integrate/lake_michigan/populate_database.rs,rust,2418,79,2ad16bcbf4420107956524e442d975f0771e90d6,thermal_sync,thermal_sync,2,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-inference/src/integrate/lake_michigan/mod.rs,rust,174,7,4cf901305a1c14b0918827bb32347aba81ed47e4,thermal_sync,thermal_sync,1,0,llm_inference_serving,low,"role_score=1, next_best=1",
cesarops-forge-v2/src/main.rs,rust,149528,3761,8e06c2467613b2d764f69bc3f802085dd658618e,geometry_context,"geometry_context,sar_ripple_glint",3,1,llm_inference_serving,medium,"role_score=7, next_best=6",
cesarops-forge-v2/src/translator.rs,rust,14792,417,b94d788cdcd58a7615f199e0c6d0855014414088,geometry_context,geometry_context,2,0,llm_inference_serving,low,"role_score=3, next_best=3",
cesarops-forge-v2/src/diagnostics.rs,rust,5541,171,d2939105392769c6946d9d0f6f9c82fe09f6ebb6,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=3, next_best=2",
cesarops-forge-v2/src/tools.rs,rust,58707,1479,035e1f6e2a74f80bde80bbb39ff8cc80c4eda7c7,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,thermal_sync,geometry_context,altimetry_displacement",13,4,data_ingest_etl,medium,"role_score=5, next_best=4",
cesarops-forge-v2/src/memory.rs,rust,3223,91,68bc55ba6502f1f7276277df4c33a8eda73c3196,unclassified,,0,0,llm_inference_serving,low,"role_score=2, next_best=1",
cesarops-forge-v2/src/hardware.rs,rust,10368,312,b63496a42c566e2a0b407592d61c1d898e501d6d,geometry_context,"geometry_context,sar_ripple_glint",2,1,orchestration_dispatch,low,"role_score=2, next_best=2",
cesarops-forge-v2/src/loop_engine.rs,rust,57804,1465,b8fe860bbc2d3b432bf0ce467b6b68e4b7696af1,geometry_context,"geometry_context,sar_ripple_glint",3,1,llm_inference_serving,medium,"role_score=6, next_best=5",
cesarops-forge-v2/src/prompts.rs,rust,12459,257,54c9f55b06fd88e5d93b7c6afc584bba4a7ac2db,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,sar_ripple_glint,thermal_sync",5,3,orchestration_dispatch,medium,"role_score=5, next_best=5",
cesarops-forge-v2/src/agent_dispatch.rs,rust,19460,444,3482c79710c4330b949f9cfafba0bd9f5c3310db,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,sar_ripple_glint,thermal_sync",5,3,llm_inference_serving,medium,"role_score=7, next_best=6",
cesarops-forge-v2/src/validator.rs,rust,6665,213,55f0633dd2cc0df5aca98b9d31353d4ca4bceb44,geometry_context,"geometry_context,sar_ripple_glint",2,1,llm_inference_serving,medium,"role_score=5, next_best=2",
cesarops-forge-v2/src/corrector_preset.rs,rust,14510,382,d56ec1a7b449d461e7e26ece3ace38641153716a,unclassified,,0,0,docs_config,medium,"role_score=4, next_best=2",
cesarops-forge-v2/src/model_scorecard.rs,rust,13253,361,2203cc69f0f51e8ba28dff68658c80b3ca01507d,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=3, next_best=3",
cesarops-forge-v2/src/fleet_registry.rs,rust,7144,193,131ff421b3b8e3972261348dfadc7c35a1ab42b1,geometry_context,"geometry_context,sar_ripple_glint",2,1,llm_inference_serving,low,"role_score=3, next_best=1",
cesarops-forge-v2/src/orchestrator.rs,rust,67170,1876,e9dbb5a6b4c2329359391d0570211745c2e88e93,geometry_context,"geometry_context,spectral_plume_clarity,sar_ripple_glint",3,2,orchestration_dispatch,medium,"role_score=6, next_best=5",
cesarops-forge-v2/src/routing.rs,rust,29917,885,9aebeb7e4d7e63aac0f20f805f5467208ac385b9,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",3,2,docs_config,low,"role_score=3, next_best=2",
cesarops-forge-v2/src/inference_client.rs,rust,10722,347,f2b5ab0b08300fabc08cb8f1446843e4a5e4d665,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,high,"role_score=7, next_best=2",
cesarops-forge-v2/src/paths.rs,rust,1375,53,93a7e1799ab1ae3538e52ea4a971983f2b62c0c5,sar_ripple_glint,sar_ripple_glint,1,0,docs_config,low,"role_score=2, next_best=1",
cesarops-forge-v2/src/mcp_delegate.rs,rust,3712,131,4b481ecd027edb9ac8287a9e4d10cc4843e690a4,sar_ripple_glint,sar_ripple_glint,1,0,mcp_tooling,high,"role_score=6, next_best=2",
cesarops-forge-v2/src/orchestration.rs,rust,16292,492,8e11b215006f3a30b580d93f356b07e577e1566e,geometry_context,"geometry_context,sar_ripple_glint",2,1,orchestration_dispatch,medium,"role_score=5, next_best=4",
cesarops-forge-v2/src/model_command.rs,rust,19444,593,103394dc1ad2d1da908dbc707c8cbcd8ae97c8df,geometry_context,"geometry_context,sar_ripple_glint",2,1,llm_inference_serving,medium,"role_score=6, next_best=3",
cesarops-forge-v2/src/loop_tuning.rs,rust,8897,243,3750f5cd6fcd0bef43ed9d7eafd05b403fb60f67,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=2, next_best=2",
cesarops-forge-v2/src/stream_sources.rs,rust,12149,371,de4d55dcb72572bd400bfe75aee79545dd2dc91f,geometry_context,"geometry_context,sar_ripple_glint",3,1,web_ui_api,low,"role_score=3, next_best=2",
cesarops-forge-v2/src/cluster_store.rs,rust,11642,308,651e03029d1239365d75bf3e1a7ef1eff8b67922,geometry_context,geometry_context,1,0,data_ingest_etl,low,"role_score=3, next_best=2",
cesarops-forge-v2/src/stream_lanes.rs,rust,3388,104,4f319c1bfc2182dd150208f87d426f21e7ef4334,geometry_context,"geometry_context,sar_ripple_glint",2,1,orchestration_dispatch,low,"role_score=2, next_best=1",
cesarops-forge-v2/src/inference_config.rs,rust,2689,79,65ebf463fc88f399c45a55a23780d97caf3ec021,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=3, next_best=1",
cesarops-forge-v2/src/tool_telemetry.rs,rust,1564,61,4ebe728ddec41a0beff0c164e7f1e01de2991da9,unclassified,,0,0,mcp_tooling,high,"role_score=4, next_best=0",
cesarops-mcp-worker/src/capabilities.rs,rust,5643,148,9e829ba0e2e819adbcf105b4db512fb949c1548b,geometry_context,geometry_context,1,0,mcp_tooling,medium,"role_score=4, next_best=3",
cesarops-mcp-worker/src/model_registry.rs,rust,4678,127,23e69dc1c956001dd64fa842afa64db78277a346,unclassified,,0,0,llm_inference_serving,low,"role_score=2, next_best=1",
cesarops-mcp-worker/src/tools.rs,rust,31037,721,5fd4e2988810fcfe57b598875643388c757763eb,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,geometry_context,thermal_sync,altimetry_displacement",7,4,mcp_tooling,medium,"role_score=6, next_best=3",
cesarops-mcp-worker/src/server.rs,rust,9780,288,0745160e6fe8e07aab3a5a4da40a8e8aa75df95e,sar_ripple_glint,sar_ripple_glint,1,0,mcp_tooling,medium,"role_score=7, next_best=5",
cesarops-mcp-worker/src/main.rs,rust,3382,103,7cdd9f28f7282f6561bcb4b9e752948c5cc1a52a,sar_ripple_glint,sar_ripple_glint,1,0,mcp_tooling,medium,"role_score=5, next_best=2",
cesarops-mcp-worker/src/knowledge.rs,rust,601,18,1ab69e492186beacfc32dba9f9f5f900ddf92b34,unclassified,,0,0,mcp_tooling,low,"role_score=1, next_best=1",
sonarsniffer/src/cerulean_parser.rs,rust,16502,405,660c3f1cc75777313968a5e34f5a3926968c263d,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=3, next_best=2",
sonarsniffer/src/channel_alignment.rs,rust,8162,213,c0796f7b51af78279598f1b51e9bbb348866d23c,unclassified,,0,0,sonar_analysis,low,"role_score=3, next_best=2",
sonarsniffer/src/channel_discovery.rs,rust,73805,1795,c3f1bbddae190aa9e565f858f9c17e43263df147,geometry_context,geometry_context,1,0,sonar_analysis,medium,"role_score=4, next_best=2",
sonarsniffer/src/corpus_scan.rs,rust,3558,135,68db1c484ab98e992c94b7de89387a356aacb980,unclassified,,0,0,sonar_analysis,low,"role_score=1, next_best=1",
sonarsniffer/src/curvelet_diag.rs,rust,1821,52,62f7581f4830876070bd3e2d4305d671cd03b7d2,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=2, next_best=0",
sonarsniffer/src/deps.rs,rust,1316,39,f0f1b5649c97e90f348576e531b749918e343928,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=1, next_best=1",
sonarsniffer/src/egn.rs,rust,27888,647,0296f6c552b2c096c0c76ca656cea884855251a7,geometry_context,geometry_context,1,0,sonar_analysis,medium,"role_score=4, next_best=3",
sonarsniffer/src/firmware_lookup.rs,rust,4797,161,a328287956161ac029bce494a48f2a94f40d7ad8,unclassified,,0,0,drift_analysis,low,"role_score=1, next_best=1",
sonarsniffer/src/format_detector.rs,rust,8549,253,4613261e0861b290f25946802b1c6698d913bd66,geometry_context,geometry_context,1,0,sonar_analysis,medium,"role_score=4, next_best=1",
sonarsniffer/src/garmin_rsd_parser.rs,rust,88116,2265,db8e7dcb97335278460b645d52cdc0d3eeecf550,geometry_context,"geometry_context,spectral_plume_clarity,sar_ripple_glint",4,2,evaluation_testing,medium,"role_score=5, next_best=4",
sonarsniffer/src/healing_api.rs,rust,3100,95,621a4927d68388bf7f620eba1f1bd58a55550e3e,unclassified,,0,0,sonar_analysis,low,"role_score=1, next_best=1",
sonarsniffer/src/humminbird_parser.rs,rust,18433,521,1ffc38122e83e823437918767c658740e41eda90,geometry_context,"geometry_context,spectral_plume_clarity",2,1,sonar_analysis,medium,"role_score=4, next_best=4",
sonarsniffer/src/jsf_parser.rs,rust,11776,320,4524a34cef31611747caec4d4bee738a266b8d87,geometry_context,geometry_context,1,0,sonar_analysis,medium,"role_score=4, next_best=2",
sonarsniffer/src/lib.rs,rust,852,34,7c9407ca0059ace41693700e81edb60414925a30,unclassified,,0,0,sonar_analysis,low,"role_score=2, next_best=2",
sonarsniffer/src/license.rs,rust,13191,389,a4f45b202bd85806f27bc7b6cf7108654687253a,geometry_context,"geometry_context,sar_ripple_glint",2,1,evaluation_testing,low,"role_score=3, next_best=3",
sonarsniffer/src/lowrance_parser.rs,rust,7988,230,fa25c2c1ffca07889587718c1f4520224f1af9c8,unclassified,,0,0,sonar_analysis,medium,"role_score=4, next_best=3",
sonarsniffer/src/outputs.rs,rust,187937,4912,659e0c375dfb18ffdfb93e40052076a59884df94,geometry_context,"geometry_context,sar_ripple_glint",7,1,sonar_analysis,medium,"role_score=5, next_best=3",
sonarsniffer/src/probing.rs,rust,49291,1028,5d1bd3285a17555bb9361d94a992e25a112de22c,geometry_context,geometry_context,2,0,sonar_analysis,medium,"role_score=4, next_best=4",
sonarsniffer/src/static_server.rs,rust,4638,142,9b38ba4779ecab874f21acff2bc4517aaf477b70,geometry_context,geometry_context,1,0,mcp_tooling,low,"role_score=2, next_best=2",
sonarsniffer/src/target_detection.rs,rust,6878,203,bd989468b2772c441f4f1de19a803caeb20c8733,geometry_context,geometry_context,1,0,sonar_analysis,medium,"role_score=4, next_best=3",
sonarsniffer/src/video.rs,rust,3389,97,3d681e079d5604498b9661291749a4e37a00efed,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=3, next_best=1",
sonarsniffer/src/xtf_parser.rs,rust,16193,431,6803a1a5abd983da0e1cfcaa7d4d2181eff90465,geometry_context,geometry_context,2,0,sonar_analysis,medium,"role_score=4, next_best=3",
sonarsniffer/src/license_new.rs,rust,3263,116,fbd12999fc5b949ed4dbbeab388ab668a1f8b5b1,unclassified,,0,0,sonar_analysis,low,"role_score=2, next_best=2",
sonarsniffer/src/adaptive_tvg.rs,rust,3264,95,29a590cff293c19e9c9f2eb39dbcae3ecdfc8644,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=2, next_best=1",
sonarsniffer/src/overlay_align.rs,rust,10685,349,ec64fdc5d671fda3b821a1999763ac454cf88bc9,unclassified,,0,0,sonar_analysis,low,"role_score=1, next_best=1",
sonarsniffer/src/bin/parse_cli.rs,rust,5357,148,8ea8212a6f195e5199fc702e0e19bbd797edfda1,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=3, next_best=2",
sonarsniffer/src/bin/probe_cli.rs,rust,15210,336,cc883f0fe57acf55eac8a0910b11fe337920ceb7,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=2, next_best=1",
sonarsniffer/src/bin/test_alignment.rs,rust,6845,207,12e540de19657bbf20ece4a05ce2617745404aec,unclassified,,0,0,sonar_analysis,low,"role_score=2, next_best=2",
sonarsniffer/src/mosaic/blending.rs,rust,8228,208,17f324eb3108e0c24f18fcdbc3a074fc9a17b285,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=2, next_best=1",
sonarsniffer/src/mosaic/engine.rs,rust,45569,1099,b6c9646eeea2d3895119353a0f45d5cc4884c64e,geometry_context,geometry_context,2,0,sonar_analysis,medium,"role_score=5, next_best=2",
sonarsniffer/src/mosaic/feature.rs,rust,28674,934,326552e03dd2b042e68a3fec9abaa4eca7e31d0b,geometry_context,geometry_context,1,0,evaluation_testing,low,"role_score=2, next_best=1",
sonarsniffer/src/mosaic/grid.rs,rust,5300,145,0cd0a2851a679b9218af2b782dba9dd46ba74677,geometry_context,geometry_context,2,0,sonar_analysis,low,"role_score=2, next_best=1",
sonarsniffer/src/mosaic/mod.rs,rust,155,8,f70549674f76ddf0b3d68d9bcbe03e72169854eb,unclassified,,0,0,sonar_analysis,low,"role_score=1, next_best=0",
sonarsniffer/src/mosaic/projection.rs,rust,5676,135,774db203c6862953d135c9b178f3b14bd992aea0,geometry_context,geometry_context,2,0,sonar_analysis,medium,"role_score=4, next_best=1",
sonarsniffer/src/mosaic/targets.rs,rust,1928,53,e0541be7ab968c3683c1f4b0987bc78b4bc06560,geometry_context,geometry_context,1,0,data_ingest_etl,low,"role_score=2, next_best=1",
sonarsniffer/src/video_enhanced/colormaps.rs,rust,8525,285,d48809c41213f0c12155ff39cc72f754a008bf60,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=2, next_best=2",
sonarsniffer/src/video_enhanced/filters.rs,rust,5924,185,0fd083e69eeda2953d34ad53b1538b982aea009c,unclassified,,0,0,sonar_analysis,low,"role_score=2, next_best=1",
sonarsniffer/src/video_enhanced/mod.rs,rust,15418,385,6b9bb03cbd461a7f4a9bb41500d7e592bbfd3024,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=3, next_best=2",
sonarsniffer/src/video_enhanced/processing.rs,rust,24394,729,2aa02f8c912c346ec6cde91abb0a3c768d5eebc6,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=3, next_best=2",
sonarsniffer/src/video_enhanced/renderer.rs,rust,12183,338,464582ee74877aeb83a4d0fa603354574893d6d1,geometry_context,geometry_context,2,0,sonar_analysis,low,"role_score=3, next_best=2",
sonarsniffer/src/video_enhanced/statistics.rs,rust,7295,230,dc3d2b062e9299de96af658b143ff60777f73e8b,unclassified,,0,0,sonar_analysis,low,"role_score=3, next_best=2",
sonarsniffer/src/video_enhanced/tvg.rs,rust,11885,323,2735049c5858d4e1c1fbff24fa2e0158ff015e25,geometry_context,geometry_context,1,0,sonar_analysis,low,"role_score=2, next_best=2",
wrecks_api/app.py,python,167442,4061,0d7363e5be3939652662b92b70738f86abb3a9bc,geometry_context,"geometry_context,spectral_plume_clarity,thermal_sync,sar_ripple_glint,altimetry_displacement",14,4,llm_inference_serving,medium,"role_score=7, next_best=6",
wrecks_api/envdb.py,python,788,30,582ca724db0d28fce1a469e20939628969b48db8,unclassified,,0,0,docs_config,low,"role_score=2, next_best=1",
wrecks_api/pipeline_stages.py,python,1373,46,45e74774e52ee19767bc6b55e7a42797fa1ac2a6,geometry_context,geometry_context,1,0,web_ui_api,low,"role_score=2, next_best=1",
